date,close,open,high,low,volume
2020-7-9,13.249,13.453,13.545,13.158,19990
2020-7-10,13.515,13.225,13.563,13.048,18100
2020-7-13,13.711,13.540,13.723,13.483,20480
2020-7-14,13.585,13.628,13.670,13.388,14970
2020-7-15,13.528,13.623,13.643,13.343,16270
2020-7-16,13.459,13.523,13.533,13.210,12670
2020-7-17,13.220,13.425,13.448,13.090,10050
2020-7-20,13.236,13.153,13.353,13.073,13160
2020-7-21,13.466,13.225,13.503,13.178,17380
2020-7-22,13.136,13.430,13.598,13.073,19540
2020-7-23,13.689,13.108,13.703,13.078,31940
2020-7-24,13.656,13.683,13.783,13.310,22700
2020-7-27,13.719,13.655,13.863,13.638,13270
2020-7-28,13.660,13.783,13.993,13.513,19260
2020-7-29,13.876,13.675,13.918,13.640,12410
2020-7-30,13.726,13.900,13.988,13.585,19760
2020-7-31,13.786,13.793,13.905,13.680,12640
2020-8-3,13.945,13.795,14.023,13.608,18300
2020-8-4,14.113,13.945,14.133,13.868,16650
2020-8-5,14.419,14.045,14.638,14.013,31000
2020-8-6,14.478,14.310,14.648,14.275,18170
2020-8-7,14.380,14.445,14.535,14.255,15880
2020-8-10,14.286,14.355,14.390,14.083,16970
2020-8-11,14.350,14.245,14.370,14.093,13410
2020-8-12,14.258,14.328,14.353,14.000,16890
2020-8-13,14.101,14.203,14.280,14.025,11440
2020-8-14,14.366,14.073,14.428,14.045,20230
2020-8-17,14.599,14.355,14.698,14.355,14410
2020-8-18,14.675,14.618,14.793,14.550,18930
2020-8-19,14.725,14.715,14.843,14.618,15900
2020-8-20,14.647,14.625,14.793,14.473,15480
2020-8-21,14.691,14.638,14.768,14.560,14000
2020-8-24,14.926,14.740,14.943,14.735,13250
2020-8-25,14.976,14.885,15.008,14.805,13850
2020-8-26,15.159,14.970,15.203,14.970,17260
2020-8-27,15.191,15.183,15.258,15.060,15600
2020-8-28,15.367,15.135,15.500,15.130,22120
2020-9-1,15.534,15.445,15.743,15.420,23040
2020-9-2,15.706,15.563,15.718,15.488,21030
2020-9-3,15.095,15.713,15.813,15.015,29530
2020-9-4,15.293,15.065,15.328,14.988,17280
2020-9-7,15.186,15.280,15.410,15.163,9260
2020-9-8,14.888,15.195,15.310,14.683,25010
2020-9-9,14.921,14.903,14.968,14.733,14780
2020-9-10,14.832,14.910,14.978,14.733,11690
2020-9-11,15.094,14.770,15.143,14.643,15280
2020-9-14,15.274,15.088,15.310,15.073,10840
2020-9-15,15.198,15.283,15.368,15.138,14470
2020-9-16,15.226,15.245,15.305,15.078,20410
2020-9-17,15.084,15.205,15.205,14.855,17870
2020-9-18,14.904,15.115,15.200,14.810,15460
2020-9-21,14.541,14.908,15.005,14.305,21640
2020-9-22,14.606,14.543,14.685,14.473,11980
2020-9-23,14.431,14.710,14.710,14.335,17450
2020-9-24,14.262,14.363,14.398,14.128,21070
2020-9-25,14.264,14.338,14.478,14.240,14070
2020-9-28,14.504,14.358,14.555,14.248,13110
2020-9-29,14.456,14.498,14.643,14.355,14240
2020-9-30,14.517,14.438,14.595,14.275,11850
2020-10-1,14.343,14.495,14.643,14.208,13650
2020-10-2,14.418,14.338,14.523,14.048,11150
2020-10-5,14.644,14.355,14.655,14.245,11190
2020-10-6,14.520,14.595,14.743,14.483,9620
2020-10-7,14.604,14.443,14.708,14.418,14260
2020-10-8,14.662,14.575,14.828,14.528,11690
2020-10-9,15.221,14.658,15.265,14.658,21420
2020-10-12,15.162,15.158,15.288,15.045,15400
2020-10-13,15.040,15.175,15.258,14.990,13360
2020-10-14,15.341,15.043,15.605,14.990,14660
2020-10-15,15.422,15.503,15.585,15.303,21850
2020-10-16,15.652,15.425,15.733,15.383,14000
2020-10-19,15.684,15.665,15.813,15.613,14120
2020-10-20,16.023,15.648,16.063,15.620,19170
2020-10-21,15.886,16.023,16.130,15.785,19030
2020-10-22,15.817,15.880,15.880,15.708,14230
2020-10-23,15.712,15.788,15.895,15.558,16650
2020-10-26,15.657,15.593,15.673,15.363,13510
2020-10-27,15.906,15.625,15.940,15.583,11850
2020-10-28,15.733,15.865,16.308,15.643,31770
2020-10-29,15.532,15.738,15.980,15.335,25310
2020-10-30,15.156,15.543,15.603,15.143,22510
2020-11-2,15.160,15.145,15.285,15.045,11970
2020-11-3,15.363,15.235,15.440,15.183,13700
2020-11-4,15.346,15.315,15.460,14.933,15170
2020-11-5,15.561,15.383,15.588,15.248,12360
2020-11-6,15.362,15.545,15.653,15.268,17020
2020-11-9,15.754,15.470,15.948,15.445,29420
2020-11-10,15.903,15.753,15.943,15.635,14390
2020-11-11,15.971,15.915,16.023,15.710,21750
2020-11-12,15.936,15.973,16.088,15.870,14630
2020-11-13,15.892,15.913,15.988,15.725,13170
2020-11-16,15.894,15.953,16.150,15.815,17600
2020-11-17,15.939,15.928,15.950,15.658,26350
2020-11-18,15.809,15.890,15.915,15.728,16000
2020-11-19,15.834,15.720,15.928,15.620,11310
2020-11-20,16.151,15.870,16.168,15.773,19450
2020-11-23,15.935,16.160,16.238,15.895,18830
2020-11-24,16.242,16.043,16.260,16.000,25720
2020-11-25,16.058,16.263,16.298,15.940,19960
2020-11-26,16.272,16.108,16.313,16.020,16130
2020-11-27,16.455,16.285,16.488,16.265,21430
2020-11-30,16.033,16.413,16.520,15.995,19580
2020-12-1,16.278,16.065,16.288,15.968,17910
2020-12-2,16.000,16.215,16.265,15.828,20930
2020-12-3,15.954,15.985,16.043,15.825,13590
2020-12-4,16.399,15.963,16.418,15.888,20460
2020-12-7,16.373,16.365,16.458,16.293,12570
2020-12-8,16.398,16.328,16.530,16.283,15060
2020-12-9,16.703,16.388,16.835,16.363,24800
2020-12-10,17.430,16.668,17.498,16.610,30750
2020-12-11,17.284,17.445,17.663,17.133,24210
2020-12-14,17.590,17.355,17.783,17.283,23280
2020-12-15,17.577,17.593,17.878,17.483,21270
2020-12-16,17.411,17.635,17.728,17.283,19680
2020-12-17,17.517,17.413,17.665,17.313,20260
2020-12-18,17.484,17.490,17.718,17.430,11640
2020-12-21,17.267,17.465,17.805,17.088,27110
2020-12-22,16.614,17.315,17.430,16.583,24170
2020-12-23,16.874,16.683,16.965,16.295,16390
2020-12-24,16.993,16.888,17.130,16.798,8690
2020-12-29,16.930,17.238,17.405,16.858,15420
2020-12-30,16.779,16.893,16.983,16.715,11050
2020-12-31,16.613,16.790,16.873,16.563,7950
2021-1-4,17.404,16.660,17.505,16.660,25290
2021-1-5,17.682,17.388,17.758,17.328,16020
2021-1-6,17.773,17.768,17.938,17.518,22140
2021-1-7,18.109,17.793,18.195,17.758,25170
2021-1-8,17.667,18.095,18.168,17.468,17540
2021-1-11,17.086,17.525,17.633,17.038,24400
2021-1-12,17.668,17.173,17.715,17.158,19080
2021-1-13,17.678,17.783,17.870,17.500,21160
2021-1-14,18.281,17.698,18.398,17.605,23370
2021-1-15,18.007,18.323,18.453,17.793,24040
2021-1-18,18.056,18.005,18.238,18.005,10650
2021-1-19,18.215,18.133,18.405,17.953,14640
2021-1-20,18.222,18.210,18.263,18.023,12280
2021-1-21,18.395,18.210,18.510,18.200,21580
2021-1-22,18.269,18.365,18.408,17.860,21760
2021-1-25,18.250,18.213,18.478,18.113,12740
2021-1-26,18.057,18.283,18.355,18.038,11230
2021-1-27,17.916,18.118,18.185,17.688,15310
2021-1-28,17.800,17.785,17.973,17.563,18780
2021-1-29,17.691,17.780,18.010,17.520,22640
2021-2-1,17.860,17.700,17.965,17.693,17080
2021-2-2,17.697,17.890,17.935,17.658,14450
2021-2-3,17.645,17.750,17.823,17.523,14490
2021-2-4,17.646,17.640,17.720,17.483,13760
2021-2-5,18.029,17.638,18.118,17.638,16600
2021-2-8,18.167,18.103,18.190,18.043,9580
2021-2-9,18.370,18.195,18.418,18.118,14140
2021-2-10,18.666,18.353,18.718,18.245,16990
2021-2-11,18.620,18.635,18.718,18.573,10270
2021-2-12,18.569,18.600,18.643,18.263,11610
2021-2-15,18.623,18.625,18.788,18.585,8040
2021-2-16,18.814,18.623,18.858,18.515,7720
2021-2-17,18.760,18.805,18.838,18.678,9260
2021-2-18,19.148,18.768,19.208,18.730,24460
2021-2-19,19.588,19.193,19.808,19.093,36230
2021-2-22,19.493,19.728,20.108,19.315,34840
2021-2-23,19.352,19.525,19.895,18.995,28110
2021-2-24,19.709,19.368,19.883,19.108,19230
2021-2-25,19.202,19.895,19.965,18.745,27850
2021-2-26,18.577,18.875,19.128,18.518,29630
2021-3-1,18.682,18.673,18.888,18.505,17230
2021-3-2,18.672,18.648,18.723,18.280,24660
2021-3-3,17.417,18.683,18.733,17.220,53130
2021-3-4,16.133,17.223,17.470,15.953,44650
2021-3-5,16.425,15.930,16.685,15.903,29580
2021-3-8,16.340,16.540,16.628,16.068,18720
2021-3-9,16.082,16.380,16.413,15.670,20240
2021-3-10,16.050,16.128,16.350,15.930,16110
2021-3-11,16.239,16.118,16.535,16.058,16410
2021-3-12,16.013,16.315,16.328,15.908,14230
2021-3-15,16.214,16.025,16.375,15.853,17310
2021-3-16,16.151,16.183,16.320,16.025,17660
2021-3-17,16.071,16.130,16.205,15.940,12270
2021-3-18,16.036,16.183,16.333,16.013,9790
2021-3-19,16.299,15.995,16.333,15.803,13600
2021-3-22,16.463,16.230,16.548,16.158,10510
2021-3-23,16.149,16.450,16.678,16.025,15380
2021-3-24,16.190,16.103,16.245,16.055,8040
2021-3-25,16.152,16.148,16.233,15.945,10930
2021-3-26,16.389,16.183,16.445,16.153,9030
2021-3-29,16.216,16.410,16.458,16.113,8420
2021-3-30,15.948,16.200,16.395,15.848,15300
2021-3-31,16.068,15.955,16.178,15.873,11360
2021-4-1,16.214,16.150,16.245,15.948,13250
2021-4-6,16.740,16.373,16.793,16.328,20180
2021-4-7,16.636,16.725,16.775,16.590,10990
2021-4-8,16.828,16.648,16.873,16.465,13820
2021-4-9,16.628,16.800,16.863,16.548,12640
2021-4-12,16.134,16.668,16.688,16.128,12790
2021-4-13,16.161,16.170,16.285,16.053,11600
2021-4-14,16.378,16.118,16.398,16.048,10900
2021-4-15,16.364,16.350,16.413,16.063,14710
2021-4-16,16.363,16.355,16.483,16.110,11750
2021-4-19,16.121,16.235,16.235,16.013,10860
2021-4-20,16.038,16.185,16.323,15.948,14330
2021-4-21,16.199,15.990,16.273,15.983,13700
2021-4-22,16.063,16.225,16.233,15.960,12250
2021-4-23,16.395,16.013,16.410,15.928,12360
2021-4-26,16.666,16.388,16.698,16.315,11470
2021-4-27,16.963,16.685,16.998,16.658,21130
2021-4-28,17.429,16.953,17.438,16.848,24170
2021-4-29,17.257,17.420,17.588,17.173,20370
2021-4-30,17.674,17.315,17.698,17.223,18490
2021-5-4,17.669,17.665,17.993,17.580,17370
2021-5-5,17.896,17.748,18.033,17.713,12880
2021-5-6,17.937,17.840,18.033,17.435,18440
2021-5-7,18.082,17.938,18.113,17.765,16360
2021-5-10,17.762,18.173,18.258,17.628,27290
2021-5-11,17.936,17.695,18.055,17.620,17220
2021-5-12,17.797,17.970,18.178,17.675,15090
2021-5-13,17.323,17.770,17.783,17.153,19520
2021-5-14,17.544,17.330,17.695,17.070,14780
2021-5-17,17.911,17.660,17.945,17.540,14880
2021-5-18,17.968,17.935,18.218,17.930,20400
2021-5-19,17.322,17.990,18.088,17.285,23680
2021-5-20,17.148,17.300,17.470,17.070,13420
2021-5-21,16.791,17.088,17.188,16.658,17850
2021-5-24,17.118,16.745,17.228,16.628,11790
2021-5-25,17.040,17.163,17.225,16.998,13310
2021-5-26,17.288,17.090,17.360,17.048,12130
2021-5-27,17.898,17.280,18.208,17.133,19780
2021-5-28,18.113,18.050,18.233,17.773,23070
2021-6-1,18.130,18.180,18.408,18.005,23060
2021-6-2,18.236,18.128,18.365,18.065,13010
2021-6-3,17.891,18.228,18.473,17.758,18630
2021-6-4,18.020,17.935,18.180,17.798,13760
2021-6-7,17.892,18.005,18.030,17.655,10720
2021-6-8,17.942,17.968,18.058,17.745,13630
2021-6-9,18.136,17.968,18.195,17.958,15000
2021-6-10,18.283,18.098,18.328,17.798,19330
2021-6-11,18.227,18.213,18.428,18.178,14930
2021-6-14,18.480,18.300,18.493,18.243,9870
2021-6-15,17.739,18.440,18.455,17.530,34700
2021-6-16,17.649,17.590,17.708,17.428,17370
2021-6-17,17.174,17.350,17.513,17.095,19260
2021-6-18,17.154,17.190,17.445,17.108,14910
2021-6-21,17.450,17.198,17.548,17.170,14550
2021-6-22,17.744,17.478,17.828,17.430,18360
2021-6-23,18.064,17.768,18.078,17.720,15970
2021-6-24,18.407,18.068,18.498,17.903,29340
2021-6-25,18.523,18.450,18.588,18.415,22060
2021-6-28,18.299,18.560,18.598,18.215,18300
2021-6-29,18.358,18.273,18.413,18.115,14440
2021-6-30,18.214,18.388,18.565,18.183,15640
2021-7-1,18.105,18.243,18.313,18.013,14860
2021-7-2,18.342,18.123,18.443,17.925,16370
2021-7-5,18.412,18.315,18.513,18.250,8640
2021-7-6,17.994,18.440,18.615,17.935,28140
2021-7-7,18.310,18.028,18.460,17.990,18120
2021-7-8,18.334,18.308,18.428,18.165,15500
2021-7-9,18.747,18.375,18.775,18.310,22040
2021-7-12,18.679,18.760,18.828,18.465,14860
2021-7-13,18.778,18.693,18.855,18.478,18020
2021-7-14,18.581,18.665,18.818,18.520,13540
2021-7-15,18.768,18.553,18.808,18.438,12950
2021-7-16,19.070,18.743,19.213,18.693,23000
2021-7-19,18.462,19.080,19.158,18.355,25840
2021-7-20,18.684,18.430,18.693,18.403,20250
2021-7-21,18.580,18.675,18.688,18.278,13760
2021-7-22,18.922,18.618,18.953,18.520,18680
2021-7-23,19.372,18.863,19.498,18.843,16630
2021-7-26,19.717,19.478,19.778,19.390,17090
2021-7-27,19.357,19.680,19.793,19.220,23070
2021-7-28,19.543,19.360,19.783,19.360,15940
2021-7-29,19.835,19.560,19.908,19.553,20870
2021-7-30,19.552,19.880,19.958,19.415,24620
2021-8-2,19.516,19.548,19.758,19.325,17800
2021-8-3,19.388,19.475,19.500,19.130,21170
2021-8-4,19.243,19.360,19.475,19.213,14340
2021-8-5,19.472,19.263,19.558,19.150,18990
2021-8-6,19.214,19.380,19.568,19.170,13630
2021-8-9,18.620,19.153,19.175,18.538,20930
2021-8-10,18.952,18.608,18.978,18.598,19600
2021-8-11,19.368,18.870,19.468,18.678,20080
2021-8-12,19.678,19.348,19.765,19.343,24340
2021-8-13,19.656,19.645,19.758,19.540,17360
2021-8-16,19.510,19.640,19.693,19.465,11190
2021-8-17,19.193,19.558,19.693,19.093,23180
2021-8-18,18.887,19.208,19.363,18.840,23100
2021-8-19,18.385,18.920,18.958,18.345,32370
2021-8-20,18.463,18.410,18.683,18.365,19560
2021-8-23,18.893,18.458,19.033,18.448,17920
2021-8-24,19.074,18.865,19.248,18.800,16550
2021-8-25,19.170,19.043,19.283,18.970,16860
2021-8-26,18.772,19.203,19.248,18.735,18090
2021-8-27,19.011,18.810,19.055,18.633,19100
2021-8-31,19.547,19.583,19.808,19.455,34720
2021-9-1,19.332,19.580,19.618,19.253,20760
2021-9-2,19.464,19.375,19.563,19.158,18240
2021-9-3,19.789,19.433,19.943,19.293,22030
2021-9-6,19.654,19.620,19.610,19.620,14500
2021-9-7,19.506,19.550,19.525,19.550,15740
2021-9-8,19.713,19.740,19.705,19.705,18000
2021-9-9,20.190,20.155,20.150,20.155,30940
2021-9-10,20.392,20.425,20.350,20.375,28900
2021-9-13,19.726,19.880,19.850,19.880,25920
2021-9-14,19.623,19.600,19.600,19.600,18560
2021-9-15,20.016,19.840,19.825,19.840,24770
2021-9-16,19.401,19.550,19.475,19.485,22030
2021-9-17,19.358,20.000,19.975,20.000,28100
2021-9-20,19.056,19.050,19.025,19.050,18170
2021-9-21,18.830,18.930,18.910,18.920,17550
2021-9-22,19.221,19.060,19.045,19.050,20230
2021-9-23,19.351,19.250,19.230,19.235,17480
2021-9-24,19.387,19.150,19.100,19.125,14900
2021-9-27,18.946,18.900,18.910,18.870,15600
2021-9-28,18.564,18.610,18.585,18.600,17460
2021-9-29,18.342,18.600,18.555,18.555,21270
2021-9-30,17.936,18.170,18.100,18.100,19540
2021-10-1,17.971,18.100,18.080,18.100,11970
